REF_DATE,Provinces,DGUID,TypeIndex,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,ValueIndex,STATUS,SYMBOL,TERMINATED,DECIMALS
1999-12-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,58,,,,1
1999-12-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,49.3,,,,1
1999-12-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.3,,,,1
1999-12-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,49.3,,,,1
1999-12-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,42.9,,,,1
1999-12-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,47.7,,,,1
1999-12-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71.8,,,,1
2000-01-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,64.2,,,,1
2000-01-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,88.2,,,,1
2000-01-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,63.1,,,,1
2000-01-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,79.3,,,,1
2000-01-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,58.2,,,,1
2000-01-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,49.3,,,,1
2000-01-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.3,,,,1
2000-01-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,49.3,,,,1
2000-01-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,42.9,,,,1
2000-01-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,47.7,,,,1
2000-01-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71.6,,,,1
2000-02-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,64.5,,,,1
2000-02-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,88.2,,,,1
2000-02-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,63.4,,,,1
2000-02-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,79.3,,,,1
2000-02-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,58.3,,,,1
2000-02-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,49.8,,,,1
2000-02-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.4,,,,1
2000-02-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,49.3,,,,1
2000-02-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43,,,,1
2000-02-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,47.8,,,,1
2000-02-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71.8,,,,1
2000-03-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,64.4,,,,1
2000-03-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,88.2,,,,1
2000-03-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,63.4,,,,1
2000-03-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,79.1,,,,1
2000-03-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,58.5,,,,1
2000-03-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,49.8,,,,1
2000-03-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.5,,,,1
2000-03-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,49.3,,,,1
2000-03-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43.2,,,,1
2000-03-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,47.9,,,,1
2000-03-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71.1,,,,1
2000-04-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,64.9,,,,1
2000-04-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,88.2,,,,1
2000-04-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,64.3,,,,1
2000-04-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,79.3,,,,1
2000-04-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,58.8,,,,1
2000-04-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,50,,,,1
2000-04-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.5,,,,1
2000-04-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,49.3,,,,1
2000-04-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43.2,,,,1
2000-04-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,47.8,,,,1
2000-04-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71.3,,,,1
2000-05-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,64.9,,,,1
2000-05-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,88.2,,,,1
2000-05-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,64.3,,,,1
2000-05-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.4,,,,1
2000-05-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,59.1,,,,1
2000-05-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,50.1,,,,1
2000-05-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.8,,,,1
2000-05-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,49.4,,,,1
2000-05-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43.2,,,,1
2000-05-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.2,,,,1
2000-05-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71.1,,,,1
2000-06-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,64.9,,,,1
2000-06-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,88.2,,,,1
2000-06-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,64.3,,,,1
2000-06-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.6,,,,1
2000-06-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,59,,,,1
2000-06-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,50.2,,,,1
2000-06-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.7,,,,1
2000-06-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,50.3,,,,1
2000-06-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43.3,,,,1
2000-06-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48,,,,1
2000-06-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71.1,,,,1
2000-07-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,65.1,,,,1
2000-07-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,88.2,,,,1
2000-07-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,64.4,,,,1
2000-07-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.4,,,,1
2000-07-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,59,,,,1
2000-07-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,50.4,,,,1
2000-07-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.9,,,,1
2000-07-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,50.3,,,,1
2000-07-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43.3,,,,1
2000-07-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.2,,,,1
2000-07-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,70.9,,,,1
2000-08-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,65.2,,,,1
2000-08-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,89.5,,,,1
2000-08-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,64.4,,,,1
2000-08-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.5,,,,1
2000-08-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,59.8,,,,1
2000-08-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,50.5,,,,1
2000-08-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.9,,,,1
2000-08-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,50.3,,,,1
2000-08-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43.3,,,,1
2000-08-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.2,,,,1
2000-08-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71,,,,1
2000-09-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,64.9,,,,1
2000-09-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,89.5,,,,1
2000-09-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,64.1,,,,1
2000-09-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.1,,,,1
2000-09-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,60.2,,,,1
2000-09-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,50.8,,,,1
2000-09-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.8,,,,1
2000-09-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,50.3,,,,1
2000-09-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43.3,,,,1
2000-09-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.1,,,,1
2000-09-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71,,,,1
2000-10-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,65.2,,,,1
2000-10-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,89.7,,,,1
2000-10-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,64.5,,,,1
2000-10-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.5,,,,1
2000-10-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,60.3,,,,1
2000-10-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,50.9,,,,1
2000-10-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.9,,,,1
2000-10-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,50.3,,,,1
2000-10-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43.3,,,,1
2000-10-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.2,,,,1
2000-10-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,70.9,,,,1
2000-11-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,65.4,,,,1
2000-11-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,89.5,,,,1
2000-11-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,65.3,,,,1
2000-11-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78,,,,1
2000-11-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,60.6,,,,1
2000-11-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,51.3,,,,1
2000-11-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.9,,,,1
2000-11-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,50.5,,,,1
2000-11-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43.3,,,,1
2000-11-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.2,,,,1
2000-11-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71,,,,1
2000-12-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,65.5,,,,1
2000-12-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,89.4,,,,1
2000-12-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,65.3,,,,1
2000-12-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.3,,,,1
2000-12-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,60.6,,,,1
2000-12-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,51.5,,,,1
2000-12-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,47.9,,,,1
2000-12-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,50.5,,,,1
2000-12-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43.5,,,,1
2000-12-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.2,,,,1
2000-12-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,70.6,,,,1
2001-01-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,65.7,,,,1
2001-01-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,89.7,,,,1
2001-01-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,65.7,,,,1
2001-01-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.3,,,,1
2001-01-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,61.1,,,,1
2001-01-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,51.7,,,,1
2001-01-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,48,,,,1
2001-01-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,50.5,,,,1
2001-01-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43.5,,,,1
2001-01-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.3,,,,1
2001-01-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,70.7,,,,1
2001-02-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,65.5,,,,1
2001-02-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,89.7,,,,1
2001-02-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,65.7,,,,1
2001-02-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,77.6,,,,1
2001-02-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,61.5,,,,1
2001-02-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,51.8,,,,1
2001-02-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,48.1,,,,1
2001-02-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,50.5,,,,1
2001-02-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,43.5,,,,1
2001-02-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.4,,,,1
2001-02-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,70.9,,,,1
2001-03-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,65.6,,,,1
2001-03-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,89.9,,,,1
2001-03-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,65.7,,,,1
2001-03-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,77.8,,,,1
2001-03-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,61.8,,,,1
2001-03-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,52.1,,,,1
2001-03-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,48.2,,,,1
2001-03-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,51.1,,,,1
2001-03-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,44,,,,1
2001-03-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.5,,,,1
2001-03-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71,,,,1
2001-04-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,65.6,,,,1
2001-04-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,89.8,,,,1
2001-04-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,65.7,,,,1
2001-04-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,77.8,,,,1
2001-04-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,61.9,,,,1
2001-04-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,52.3,,,,1
2001-04-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,48.3,,,,1
2001-04-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,51.1,,,,1
2001-04-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,44.4,,,,1
2001-04-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.6,,,,1
2001-04-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71.1,,,,1
2001-05-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,65.9,,,,1
2001-05-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,89.8,,,,1
2001-05-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,65.8,,,,1
2001-05-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.7,,,,1
2001-05-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,62.2,,,,1
2001-05-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,52.4,,,,1
2001-05-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,48.3,,,,1
2001-05-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,51.1,,,,1
2001-05-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,44.4,,,,1
2001-05-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.6,,,,1
2001-05-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71.3,,,,1
2001-06-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,65.8,,,,1
2001-06-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,89.8,,,,1
2001-06-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,65.8,,,,1
2001-06-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.5,,,,1
2001-06-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,62.6,,,,1
2001-06-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,52.7,,,,1
2001-06-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,48.7,,,,1
2001-06-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,51.1,,,,1
2001-06-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,44.5,,,,1
2001-06-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,48.9,,,,1
2001-06-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,71.5,,,,1
2001-07-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,66.2,,,,1
2001-07-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,89.8,,,,1
2001-07-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,65.8,,,,1
2001-07-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.8,,,,1
2001-07-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,62.6,,,,1
2001-07-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,52.8,,,,1
2001-07-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,48.9,,,,1
2001-07-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,51.1,,,,1
2001-07-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,44.5,,,,1
2001-07-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,49.2,,,,1
2001-07-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,72,,,,1
2001-08-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,66.5,,,,1
2001-08-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,88.4,,,,1
2001-08-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,66.4,,,,1
2001-08-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.8,,,,1
2001-08-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,62.7,,,,1
2001-08-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,52.9,,,,1
2001-08-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,48.9,,,,1
2001-08-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,51.1,,,,1
2001-08-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,44.5,,,,1
2001-08-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,49.2,,,,1
2001-08-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,72.2,,,,1
2001-09-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,66.5,,,,1
2001-09-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,88.6,,,,1
2001-09-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,66.4,,,,1
2001-09-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,78.9,,,,1
2001-09-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,63,,,,1
2001-09-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,53,,,,1
2001-09-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,49,,,,1
2001-09-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,51.2,,,,1
2001-09-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,44.5,,,,1
2001-09-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,49.4,,,,1
2001-09-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,72.5,,,,1
2001-10-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,66.7,,,,1
2001-10-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,88.6,,,,1
2001-10-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,66.8,,,,1
2001-10-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,79.1,,,,1
2001-10-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,63.1,,,,1
2001-10-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,53.1,,,,1
2001-10-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,49.1,,,,1
